name,address,phone,website,rating,reviews,status,lat,lng,category,commerce_mode,opening_hours,google_maps_url,onboarding_status,source
Rajesh Pharmaceuticals,"16/1,PT MANSION TD Lane M M LANE, 3rd Cross St, Subhash Nagar, Cottonpete, Bengaluru, Karnataka 560053, India",094483 23915,,5,3,OPERATIONAL,12.9696109,77.56855639999999,Pharma,B,Monday: 9:30 AM – 9:00 PM,https://maps.google.com/?cid=7706709085209420820&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Rajsons Pharma Pvt Ltd,"560026, KB Nagar, Kasthuriba Nagar, Azad Nagar, Bengaluru, Karnataka 560026, India",080669 99999,,4,106,OPERATIONAL,12.956057500000002,77.5496347,Pharma,B,Monday: Open 24 hours,https://maps.google.com/?cid=14813950447360729756&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
SONY PHARMACEUTICALS,"XHCC+7CJ, Obaiah Ln, Akkipete, Cottonpete, Bengaluru, Karnataka 560053, India",098457 16091,http://www.sonypharma.co.in/,5,5,OPERATIONAL,12.9707066,77.57100539999999,Pharma,B,Monday: 10:30 AM – 7:30 PM,https://maps.google.com/?cid=2925375782307701403&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Satya Drug House,"Bulding,Patnoolpet Street, No:98, Gopal Mahal Building, Old Tharagupet, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India",090089 12233,,3.7,3,OPERATIONAL,12.9678516,77.5751569,Pharma,B,Monday: 9:30 AM – 7:00 PM,https://maps.google.com/?cid=14984748091253464104&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Shubh Enterprises best wholesale medicine distributor,"no-9/31, near IETE, Ganga Nagar Extension, Ganganagar, Bengaluru, Karnataka 560032, India",097382 19465,https://www.shubhenterprisesblr.com/,5,132,OPERATIONAL,13.0230531,77.58517900000001,Pharma,B,Monday: 9:00 AM – 10:00 PM,https://maps.google.com/?cid=15206146526748576536&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Vimal Pharma Distributors,"1st Floor, Tankasal Towers, 76, AS Char St, E Block, Manivartapete, Sultanpete, Bengaluru, Karnataka 560053, India",,,4.5,4,OPERATIONAL,12.967851999999999,77.5743535,Pharma,B,Monday: 10:00 AM – 7:00 PM,https://maps.google.com/?cid=8565987242208554811&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Adinath return gift,"nd floor 5, th block raja market road, 253/1 & 261/1 2, Avenue Rd, Kumbarpet, Ganigarpet, Nagarathpete, Bengaluru, Karnataka 560002, India",,https://www.adinathgift.in/,4.9,38,OPERATIONAL,12.9676647,77.578589,Return Gifts,A,Monday: 10:00 AM – 7:00 PM,https://maps.google.com/?cid=8527364290108301047&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Heeraji gift world,"Marimuniyanna galli, Gollarpet, Kumbarpet, Ganigarpet, Nagarathpete, Bengaluru, Karnataka 560002, India",,https://nfc.dgtechsoln.com/heeraji-gifts-world/,4.8,119,OPERATIONAL,12.9667489,77.5800679,Return Gifts,A,Monday: 9:30 AM – 8:30 PM,https://maps.google.com/?cid=6183809002821829610&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Krishna gift,"298, Avenue Rd, Ragipet, Old Tharagupet, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India",,,4.7,20,OPERATIONAL,12.9670358,77.5775347,Return Gifts,A,Monday: 9:30 AM – 9:30 PM,https://maps.google.com/?cid=10271684240305488910&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
MAHADEV GIFT CENTRE,"cbs plaza, 101/4, Ragipet, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India",099862 69767,https://nfc.dgtechsoln.com/mahadev-gift-centre/,4.5,55,OPERATIONAL,12.968555499999999,77.5761029,Return Gifts,A,Monday: 10:00 AM – 8:30 PM,https://maps.google.com/?cid=18182105813026884193&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
MANJU GIFTS,"Karthik Plaza, Manju Gifts, 5, PS Char Ln, behind khaleel building, Santhusapet, Chickpet, Bengaluru, Karnataka 560053, India",094496 18018,,4.8,9,OPERATIONAL,12.969653899999999,77.5747173,Return Gifts,A,Monday: 10:30 AM – 7:30 PM,https://maps.google.com/?cid=15192072230864017852&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
MM Bhandari,"No. 183, Diwan Khan Ln, Ragipet, Kumbarpet, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India",,https://nfc.dgtechsoln.com/mm-bhandari/,4.3,27,OPERATIONAL,12.9675619,77.57804829999999,Return Gifts,A,Monday: 10:00 AM – 8:30 PM,https://maps.google.com/?cid=11232168678760208565&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Mahalakshmi Gift House,"15-D C, S.T. Street, Ragipet, Kumbarpet, Cross, Nagarathpete, Bengaluru, Karnataka 560002, India",099022 42228,,4.5,43,OPERATIONAL,12.9664044,77.5791746,Return Gifts,A,Monday: 10:00 AM – 9:00 PM,https://maps.google.com/?cid=4499702700283463697&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Mayur white metals | German silver items & Wedding return gifts,"147, Avenue Rd, Kumbarpet, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",087628 36267,,4.7,29,OPERATIONAL,12.968356199999999,77.57882,Return Gifts,A,Monday: 10:30 AM – 8:00 PM,https://maps.google.com/?cid=1242005545155891086&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
R.K. Toys and gifts,"Mahaveer Mansion, 1/4, Santhusapet, Chickpet, Bengaluru, Karnataka 560053, India",081971 15528,,4.9,407,OPERATIONAL,12.969358200000002,77.5750115,Return Gifts,A,Monday: 10:00 AM – 9:00 PM,https://maps.google.com/?cid=17197309260096231251&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
RAMDEV MARKETING- RETURN GIFTS AND TOYS,"No.116, Branch Ground, 1st and 2nd floor Bhaskar, Prakash Complex, Ragipet, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India",099019 55151,https://nfc.dgtechsoln.com/ramdev-marketing-return-gifts-and-toys/,4.6,83,OPERATIONAL,12.9677566,77.5774193,Return Gifts,A,Monday: 9:00 AM – 9:00 PM,https://maps.google.com/?cid=11033170549396777608&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Ramdev novelties and gift center,"101/9, near cbs plazz, Ragipet, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India",098802 18858,http://ramdevnovelties.info/,4.4,10,OPERATIONAL,12.9685399,77.57613479999999,Return Gifts,A,Monday: 9:00 AM – 10:00 PM,https://maps.google.com/?cid=15351905724418733875&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
SANTOSH PLASTIC,"17/5 C.S.T temple street, Diwan Khan Ln, opp. Kumar Stores - Authentic Beauty Products | Cosmetics | Makeup Products, Medarpet, Kumbarpet, Ganigarpet, Nagarathpete, Bengaluru, Karnataka 560002, India",095902 16332,https://nfc.dgtechsoln.com/santosh-plastic/,4.8,595,OPERATIONAL,12.9670406,77.5791551,Return Gifts,A,Monday: 9:00 AM – 9:00 PM,https://maps.google.com/?cid=3127601167639275773&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
SHREE RAJDEEP NOVELTY- BEST RETURN GIFT AND BIRTHDAY ITEMS,"461, Avenue Rd, Ragipet, KR Market, Mamulpet, Chickpet, Bengaluru, Karnataka 560002, India",,https://www.instagram.com/shree_rajdeep__novelty?igsh=cG00ZmY1cnJsZnEy&utm_source=qr,4.8,87,OPERATIONAL,12.9668543,77.5780461,Return Gifts,A,Monday: 9:00 AM – 9:00 PM,https://maps.google.com/?cid=5125247491792284137&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Shanthi Impex India,"Shop no 05, JS Plaza, Ragipet, Old Tharagupet, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India",080 4153 3737,http://www.goldleafindia.com/,4.9,60,OPERATIONAL,12.9668973,77.5777396,Return Gifts,A,Monday: 9:00 AM – 9:00 PM,https://maps.google.com/?cid=13176716585073844581&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Silver Giftry,"4/1, 3rd Cross St, Subhash Nagar, Cottonpete, Bengaluru, Karnataka 560053, India",087543 87477,https://silvergiftry.in/,4.8,1168,OPERATIONAL,12.969519799999999,77.56894369999999,Return Gifts,A,Monday: 10:30 AM – 7:00 PM,https://maps.google.com/?cid=7475367313091213856&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Byrappa Silks,"184, Chickpet Rd, opp. Devata Market, Ragipet, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India",091640 36122,https://byrappasilks.in/,4.3,1179,OPERATIONAL,12.9685907,77.5776056,Saree,B,Monday: 10:30 AM – 8:30 PM,https://maps.google.com/?cid=15713401534765730589&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Chandan Enterprises - Wholesale Sarees In Bangalore,"Mohan Building, 780, Chickpet Rd, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",085508 15955,http://www.giriyas.in/,4.8,47,OPERATIONAL,12.968459399999999,77.5779426,Saree,B,Monday: 10:00 AM – 8:00 PM,https://maps.google.com/?cid=6166525822338044348&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
KANCHI CO MAHALAXMI SILKS,"160, Chickpet Rd, Kumbarpet, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India",,,4.2,183,OPERATIONAL,12.9680862,77.5783373,Saree,B,Monday: 10:00 AM – 9:00 PM,https://maps.google.com/?cid=4594356053388902571&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
"Kanchi Apex Society | Renowned Kanchipuram Saree Shop & Silk Saree Shop in Chickpet, Bangalore","1st floor 254, 1, BVK Iyengar Rd, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",089711 33443,,4.8,1453,OPERATIONAL,12.9697567,77.5757931,Saree,B,Monday: 10:30 AM – 8:00 PM,https://maps.google.com/?cid=4234579959383174675&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Kanchi Co Yogalakshmi Silks,"5, Basement floor, Rajatha complex am lane, 53, cross, Chickpet, Bengaluru, Karnataka 560053, India",097392 29774,,4.4,664,OPERATIONAL,12.968575,77.5783747,Saree,B,Monday: 10:30 AM – 7:00 PM,https://maps.google.com/?cid=11710876070023474428&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Kanchi Vallalar Silk Co-Op.Society Ltd.,"5, K S Complex, BVK Iyengar Rd, Square, Chickpet, Bengaluru, Karnataka 560053, India",091483 12233,https://vallalarsilks.com/,4.3,273,OPERATIONAL,12.9697064,77.5755442,Saree,B,Monday: 10:30 AM – 7:30 PM,https://maps.google.com/?cid=190129133185623077&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Kuberan Silks,"226, Chickpet Rd, Ragipet, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",099025 79292,https://kuberansilks.com/,4.2,2812,OPERATIONAL,12.9691225,77.5767456,Saree,B,Monday: 10:00 AM – 8:30 PM,https://maps.google.com/?cid=9792897800154911113&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Lalit Wholesale saree,"Avenue road, DK Ln, Kumbarpet, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",,,5,113,OPERATIONAL,12.9683794,77.57883079999999,Saree,B,Monday: 9:00 AM – 8:30 PM,https://maps.google.com/?cid=17075929777624504436&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
"Laxmi Sarees | Best Wholesale Dealer in Chickpet, Bangalore | Laxmi Agencies | Lakshmi Sarees | Lakshmi silks | Laxmi Silk","94, 2nd floor, Navkar Labh Markrt, A.M. Lane Chickpet cross,angalore, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",,,4.6,5,OPERATIONAL,12.9692133,77.5777609,Saree,B,Monday: 11:00 AM – 10:30 PM,https://maps.google.com/?cid=11889654774802384633&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
M.Arvind & Co,"DS Ln, Ragipet, cross, Chickpet, Bengaluru, Karnataka 560053, India",080 4204 4272,,4.8,14,OPERATIONAL,12.968169399999999,77.576994,Saree,B,Monday: 10:00 AM – 8:00 PM,https://maps.google.com/?cid=8640252398539444717&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
MADHUBALASAREESWHOLESALE,"No 70,2nd Floor, Ambika Cloth Market, DK Ln, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",096204 08760,,4.7,77,OPERATIONAL,12.969184799999999,77.57873699999999,Saree,B,Monday: 10:30 AM – 8:30 PM,https://maps.google.com/?cid=9225558332118566472&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
MANAN FASHIONS,"UG-3 Victory Avenue #16 HOSPITAL ROAD PARALLEL, TO, Kempegowda Rd, opp. HOTEL TAP PARADISE, Anchepet, Chickpet, Bengaluru, Karnataka 560053, India",099640 24273,,4.9,200,OPERATIONAL,12.9723793,77.57960059999999,Saree,B,Monday: 10:00 AM – 8:00 PM,https://maps.google.com/?cid=9137296894279785317&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Maaveeraa Wholesale Kurtis And Readymades,"SHOP NO. 2 & 3, GROUND FLOOR, MAHAVEER PLAZA, BUILDING. 231 A.S CHAR STREET, BVK Iyengar Rd, Old Tharagupet, Mamulpet, Chickpet, Bengaluru, Karnataka 560002, India",098440 74435,https://www.wholesalenx.com/,4.9,193,OPERATIONAL,12.964913,77.57386699999999,Saree,B,Monday: 11:00 AM – 8:00 PM,https://maps.google.com/?cid=17968144385212049960&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Mahaveer Synthetics (Wholesale Sarees),"No 2, Diamant house, Sapphire floor, 3rd cross, Kempegowda Rd, opp. to KG Maharaja Complex, near Hotel Shanti sagar, Anchepet, Chickpet, Bengaluru, Karnataka 560009, India",086605 87977,http://www.mahaveersynthetics.com/,5,374,OPERATIONAL,12.9740495,77.5783233,Saree,B,Monday: 10:00 AM – 8:00 PM,https://maps.google.com/?cid=12671178730028864800&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Maruthi Silks,"239, Chickpet Rd, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India",099722 46725,,4.6,79,OPERATIONAL,12.969425,77.57617789999999,Saree,B,Monday: 10:30 AM – 8:30 PM,https://maps.google.com/?cid=14133478045368665674&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Mataji saree wholesale dealers,"K Nettakallappa Market, 133/4, Diwan Khan Ln, near Sunrise jewellery, Kumbarpet, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",099024 46691,,4.9,307,OPERATIONAL,12.968404699999999,77.5788226,Saree,B,Monday: 10:00 AM – 8:30 PM,https://maps.google.com/?cid=6675466083268005801&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Milap Sarees - New Branch,"722,E.S Lane, Chickpet Cross Near Chickpet Plaza, Ragipet, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",090351 97793,,4.7,376,OPERATIONAL,12.9690414,77.5770983,Saree,B,Monday: 10:30 AM – 8:30 PM,https://maps.google.com/?cid=3665609404369374485&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
P Thandava Mudaliar & Sons,"807, Chickpet Rd, Anchepet, Chickpet, Bengaluru, Karnataka 560053, India",097409 78976,http://www.thandavas.com/,4.7,273,OPERATIONAL,12.9684782,77.5780611,Saree,B,Monday: 11:00 AM – 8:30 PM,https://maps.google.com/?cid=16281852161400204635&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
PRIME CORPORATION ( saree wholesaler ),"Prime plaza, 100/1 Hospital road, 1st cross, corner Parallel, to, Kempegowda Rd, Anchepet, Chickpet, Bengaluru, Karnataka 560009, India",077601 37852,,4.6,71,OPERATIONAL,12.9727383,77.57885639999999,Saree,B,Monday: 10:00 AM – 9:30 PM,https://maps.google.com/?cid=13468802568019201552&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Peetex,"7, Peetex Plaza 1st Cross, Hospital Rd, next to Menaka Theater, Anchepet, Chickpet, Bengaluru, Karnataka 560009, India",093412 13626,,4.4,138,OPERATIONAL,12.972928399999999,77.5789724,Saree,B,Monday: 10:00 AM – 8:30 PM,https://maps.google.com/?cid=11606830790295202740&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Rajalakshmi SILk and Sarees,"589v, opposite Vijayalakshmi Theatre, Basettypet, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",096203 92339,https://www.instagram.com/rajalakshmisilks_chickpet?igsh=MWR4d2k4Zmx0aDlndQ==,4.6,99,OPERATIONAL,12.970560100000002,77.57458129999999,Saree,B,Monday: 10:30 AM – 9:00 PM,https://maps.google.com/?cid=10587041261176261055&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Samskruti Silks-Store 1,"695, Chickpet Rd, Ragipet, Anchepet, Chickpet, Bengaluru, Karnataka 560053, India",098444 08186,https://flax.bio/samskruthisilks,4.3,151,OPERATIONAL,12.9692941,77.57677020000001,Saree,B,Monday: 11:00 AM – 8:30 PM,https://maps.google.com/?cid=12989586878328162807&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Silk Studios ಸಿಲ್ಕ್ ಸ್ಟುಡಿಯೊಸ್,"2nd floor, Hanuman Building, No. S1 #698, Chickpet Rd, Ragipet, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",098808 18809,http://silkstudios.in/,4.8,331,OPERATIONAL,12.9692827,77.5766371,Saree,B,Monday: 10:00 AM – 8:30 PM,https://maps.google.com/?cid=79985384331799977&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Sri Sneha Samrudhi Silks: wholesale silk sarees,"Shop No 127, 1st Floor, Devatha market, 766, Chickpet Rd, opp. to Byrappa silks 1945 Building, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",098458 33774,,4.9,15,OPERATIONAL,12.9688079,77.57774789999999,Saree,B,Monday: 11:00 AM – 8:00 PM,https://maps.google.com/?cid=604229858010924854&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Sri Vallabha Silks,"694, near Sudharshan Silks, Ragipet, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",098442 96080,https://flax.bio/srivallabhasilks/srivallabhasilks,4.4,59,OPERATIONAL,12.969325200000002,77.5765162,Saree,B,Monday: 10:30 AM – 8:30 PM,https://maps.google.com/?cid=2900395637465626980&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
"Srinidhi Silks - Chickpet Circle, BVK Iyengar Road","No. 2, 1 Floor, Srinidhi Silks, BVK Iyengar Road, circle, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India",098456 15841,http://www.srinidhisilk.com/,4.3,1316,OPERATIONAL,12.9696408,77.575709,Saree,B,Monday: 11:00 AM – 8:00 PM,https://maps.google.com/?cid=16930238879282875286&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Srivaaru Silks,"No.248, Chickpet Rd, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India",080 2225 8444,,4,586,OPERATIONAL,12.969521,77.575869,Saree,B,Monday: 10:45 AM – 8:30 PM,https://maps.google.com/?cid=5793960961774088441&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
"Sudarshan Family Store, Chickpete Bangalore","sudarshan family store, 231, Chickpet Rd, opp. Canara Bnak, Ragipet, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India",,https://sudarshansaree.com/,3.9,10938,OPERATIONAL,12.969299399999999,77.57638469999999,Saree,B,Monday: 9:30 AM – 8:30 PM,https://maps.google.com/?cid=12149858142927788902&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Sudarshan Silks - Chickpete,"No 915, 234, Chickpet Rd, opp. Rukmini Hall Ragipet, Ragipet, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India",080 4330 0400,,3.8,2146,OPERATIONAL,12.969100599999999,77.57679449999999,Saree,B,Monday: 9:30 AM – 8:30 PM,https://maps.google.com/?cid=17256914544654759206&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Sunil Sarees,"No.787, mohan building, Chickpet Rd, opp. devata market, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",093428 14242,http://www.sunilsarees.com/,4.9,179,OPERATIONAL,12.968769499999999,77.57797719999999,Saree,B,Monday: 10:00 AM – 9:00 PM,https://maps.google.com/?cid=6501660094793797429&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Varamahalakshmi Silks - Chickpet,"No. 245 & 246, AS Char St, Circle, Chickpet, Bengaluru, Karnataka 560053, India",091088 36060,https://kanchivml.com/,3.8,503,OPERATIONAL,12.969397599999999,77.5761459,Saree,B,Monday: 9:30 AM – 9:00 PM,https://maps.google.com/?cid=2199905179294095887&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Wholesale saree chickpet,"10 vimal manision, 2nd Floor, chickpet, Bengaluru, Karnataka 560021, India",098865 98845,,5,153,OPERATIONAL,12.9560462,77.5888466,Saree,B,,https://maps.google.com/?cid=11942882133970339148&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Wholesale sarees Mahalaxmi,"1st floor, Devatha Sriram Market, 81/9, D.K lane, Kumbarpet, cross, Chickpet, Bengaluru, Karnataka 560053, India",097430 00701,,5,217,OPERATIONAL,12.9682634,77.57856579999999,Saree,B,Monday: 10:00 AM – 7:30 PM,https://maps.google.com/?cid=7642477999511580601&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Wholesale silk sarees,"812, 1st Floor, Shanti Bhawan, Chickpet Rd, KR Market, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",,,3.9,103,OPERATIONAL,12.968575,77.5783747,Saree,B,Monday: 10:00 AM – 8:00 PM,https://maps.google.com/?cid=12452005368756880326&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Amar Stationers,"89/1, BT St, Anchepet, Chickpet, Bengaluru, Karnataka 560053, India",094807 07650,,4.6,42,OPERATIONAL,12.970801,77.58008869999999,Stationery,A,Monday: 9:00 AM – 9:00 PM,https://maps.google.com/?cid=14750127296827093521&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
